title,soldprice,link,solddate,bids
New Listing2018 Topps Holiday #HMW17 Shohei Ohtani Rookie Card RC,17.99,https://www.ebay.com/itm/256211833616?epid=17055855845&hash=item3ba76a5310:g:6UMAAOSwhf9k-4gg&amdata=enc%3AAQAIAAAA8L9uAaSNLncGrtGCNX901T2Cj1sC%2BGSVU1G0w65wsuKTBLWEI65sGVsKQEZ%2FZiKkQ%2FCPbAE0P7JLK3KRHcgHTc%2FY3j0P3rqA%2BXezUYNo4np5bUu14w1p8%2B45GqbfCjmTRAz7H5Uceh0O%2B0XrzvBxLvvKzQIxwXkmlVTOxdKXgU9Yhh5x7318G2lli7e6tr7BhWW28ADYz8BKxmE4pk7knHM4nus6ecdl50C3VCoTvC4Z1MQ0dkv5a8zATfES5%2FVJoum5J5gFeD%2BZV4ysLdiRSr%2Fx2eqxkDW8lfXH1%2Fh13Z7lZv%2F8ijg2RsBTgoFtyoBUDA%3D%3D%7Ctkp%3ABk9SR6KwrvzOYg,"Sold  Sep 8, 2023",NA
SHOHEI OHTANI 2018 TOPPS HERITAGE #600 ANGELS ROOKIE CARD RC,45.75,https://www.ebay.com/itm/166310437483?hash=item26b8dfe26b:g:C1EAAOSwhf9k8oIF&amdata=enc%3AAQAIAAAA8NPh%2BFcm%2B7iEMXNYVOxUmVq%2FnBNRWv1jsgDT2brSA6rVEQq6yToX2FHCR2QGP3B2CFAH7WC%2Fv9wQbvloBn%2F4rJRy7PfhpCnkJPaYoxmXm2DbSL7b%2FnxJteroArHgOxwzsODA%2FppTquRyXFxdEJK%2F3Scogn3fHxHJFbqJWVsB9%2FX36YnV8TYbmwrqFef5Sm1lEkDF%2BMUS%2BrRpdbG9RnUmAdRINWO1n1SphzNVAUocjHyuguEdgUXSI1%2Fe2cscPa4uzJOFkD7dZl70v56slYEKj8ukkqMQdmDN%2FTtt1wvSHJ0ml2J0pDD6FT0JI52hTXLCKQ%3D%3D%7Ctkp%3ABk9SR6KwrvzOYg,"Sold  Sep 8, 2023",9 bids
Shohei Ohtani 24 Card Lot 2022 2023 Topps Chrome Finest Series 2 Stadium Club,69.99,https://www.ebay.com/itm/386088303675?hash=item59e4a7fc3b:g:1mcAAOSwEIxk64Xo&amdata=enc%3AAQAIAAAA8Cvcu9wwrIw%2F79qd0XdMfIercHYpPfYC%2FX%2BFe10UQU74GyXWo3012W246fDf%2BzXBbzWTY00bWkKubrQoVMMBr9Ik7%2FLLcqb461ioKME7mBinsOBYFieI4tZImmJ13utPRBDMOflTcoMQVujg%2FIE%2F%2FTowlGsPr6Ne%2Fi4qAhDogYjshlbV3kmay1W4SumpSeh8k5cGhBazSKJh48aZ1JZmtTZikKjjV82%2F3YxSURlC%2FrmGtmNgf6pTOmuulq5P5HqL%2B4uTcBrIvs9yo0PkKUB8rPncJHKNSE0D%2BY3NqbTwPZbIFImhehp%2FajFtlIIYuF%2FPXw%3D%3D%7Ctkp%3ABk9SR6KwrvzOYg,"Sold  Sep 8, 2023",NA
shohei ohtani rookie card psa 9,44.00,https://www.ebay.com/itm/266396062429?hash=item3e067152dd:g:q1cAAOSwgjtk8hoc&amdata=enc%3AAQAIAAAA0OLjh0zAo7zrwsvM27J1Us23TIhTTnVlgZlNXa7%2FRLGX6zFqETUoBqo19ouwGbR%2Bg6373ceNkhvhOCSxrB0o72tGy00OqpObkjHnFsNjG%2FmNeVYAwgzW6jHNWXJazrJurXo%2FfIxPu0gsCiWh8DR1tFFq099mA3qFsv4ijXvz0jnwC4PKIL7XvtvrvtPhDShBO7jqmihbnua7Js1dh0x1Ry1xK7u8SdpEw25m70v4UAwAoXBRHX0DOZbpyCUU97OYRHzG2uuGdYpj1yXjp01zpSw%3D%7Ctkp%3ABk9SR6KwrvzOYg,"Sold  Sep 8, 2023",11 bids
2018 Panini Classics (Chronicles) Shohei Ohtani rookie card RC #13,10.00,https://www.ebay.com/itm/165929809842?hash=item26a22ff7b2:g:6h4AAOSwcPNj5EjK&amdata=enc%3AAQAIAAAA8K2IZie%2BnrwaQBL4Gf0wIl1slRuFEpFRjvdLpLcM6vYBjQ0198%2BPp79C0yC5d%2FTqQtZmczeQqVmSfz7gN3dzJcf%2BATxMK2ytIw6b0dKzmtISTtJAPlad3r3W3jfOKenFl5eiSP9SlWyrAC1UR9To%2BOXPLNch2p08e41MyCNLzxgexUVBUUDrwUBjUb1EAvOadgFbDWBcYCf3DxZtZl1xqbNhV0k6OOZ%2FB5A4e15cUNGt%2BbMeohV6pRAXt5SbaFB5NRZ69WpqVHvDK7JRRBj65zkIqj8UV32M8Zr7RYP5aZ0iJM39jU7nICk6rxievESoNQ%3D%3D%7Ctkp%3ABk9SR6KwrvzOYg,"Sold  Feb 11, 2023",NA
2018 BOWMAN PAPER #49 SHOHEI OHTANI RC PITCHING LA ANGELS ALL STAR ROOKIE CARD!!,36.00,https://www.ebay.com/itm/364455523311?hash=item54db3df3ef:g:5kEAAOSwn8lk8n1~&amdata=enc%3AAQAIAAAA8MTpqmAURAOfd49aFBM2HR%2FHlYqbNEx3sNHrMpF9Fp%2B9TGBV9qBcryLPkbHaqJDPvPnrsbRVQWUs%2BTPmm3mxEy4ENye1fc38oGfOX3UVeiiRST6rCh55Vhf%2FRfONx86VcWvMZo9LQP85%2FsxNalE0iK4A6Hor76fLoDFEMUqcpJGWWjo2HlMsUXf9MTEk7i9mjeMxZ2yGR7hOVLXVmb%2FwNN8uMZOVs%2FfmUnTEDugBiZylfnbO6FZK52af%2B1XnoS10eqho54Ym%2B%2BoQIcrDPWdOOeNoNifFVi6G9stKrr7w5vRpHIl%2FH5YDkXM%2Fgay%2BmUukjw%3D%3D%7Ctkp%3ABk9SR6KwrvzOYg,"Sold  Sep 8, 2023",15 bids
Angels Shohei Ohtani Mint 2018 Topps Opening Day Rookie Card RC #200,13.40,https://www.ebay.com/itm/165929807118?hash=item26a22fed0e:g:YtoAAOSwEEJj5Edg&amdata=enc%3AAQAIAAAA0CfsWWKqVApnznRHlwzRkvMwlP3PFDKy805U5GHMCvtdtIb%2F27x%2FT3Zpkeet5n%2FxqcsUYaDyV6lHEp9Fvsc1BTV%2BlXfxUrzcjmPbBiq0fFGMD3io2ZCjhID%2Fdy9Mpjfrdd5W%2B9bflkEcsZ0GEXxoCRYFLEZk0LJKD%2BdfXw66fmyVViCSKfMVQtcdDL08ajLps7E4ALjOdpJeRAGXCTQ%2Bhohi%2B1%2B%2Ffc%2F1hWEacXn4dXnf2aVi78pvQIhZrSagi5X9ab7zDv6ckfH2bv6Ucpe8E4Q%3D%7Ctkp%3ABk9SR6KwrvzOYg,"Sold  Feb 13, 2023",NA
Shohei Ohtani 2018 Topps Chrome Rookie Card Base Pitching Angels,81.00,https://www.ebay.com/itm/235177398416?hash=item36c1aa5090:g:idcAAOSwxkZk9R8J&amdata=enc%3AAQAIAAAA0NEyKe%2F9IsFuZVa1wLg4PlXZxMWGi5xqMYOK10ds5ri3dWsRhMsSP5ICiHjnl%2B%2BS3jLVTbKiVokbZSNzp58%2FGaBcwYb3OVODDKzCMr%2FWnA%2B0cGvFcT8zQsncpWmP8ZZKkoUZKqp8nhEo6PElrtxQRhLaBt%2FhK0ugocZhhjRVFlGiMtPesS5KL0Pyoccr1X4dBwKxf4sQkzeJFyRWxtdk2Q4%2FBw9UYFmDcmc9m1lQSyfdMBXsy9dRanmhOHxtbX9rMfPnAlI3MB2o4n94ox%2FD%2B90%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",20 bids
2018 TOPPS LIVING SET MINT+ 9.5 SHOHEI OHTANI ROOKIE CARD RC #7,135.00,https://www.ebay.com/itm/364346739960?hash=item54d4c20cf8:g:n2MAAOSw6PJkrk1v&amdata=enc%3AAQAIAAAA8KIdzxYBTWBIS%2BtLfTzK%2Bt7dlJgM%2B1hx0tiPhz%2BgquQoHpjEy5GhgzVbcCR3jZUknmdKBwZJ4HPYbKBFpJRlvrLecqY2KiZPk4jigxi6yjz3yjjVUaXjkW8M%2BJYVOAPEeS2yhU7%2F3Cal83qlDKpLGAR7Za%2BmroHRTwV5bEBjPhXNPiQG1UMCqm00ccMK2uhWy3TC%2F5XO4ifv4sy8zgN%2Bt6lCIOKy9PNAVF99qEDTT7fSSQmqrfyKOe2FC7AGvqIXJG4ShJnYj8OQjP6CuVJjHBPZG3NKDm%2FlOhAuoSTrhMYK9e52E5AdnG4hgyMb2CsMFg%3D%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",NA
Shohei Ohtani 1/1 WndiGo Ruby Tobacco Card One Of One Baseball Card,76.55,https://www.ebay.com/itm/175887136506?hash=item28f3b0b6fa:g:1YIAAOSwSPhk9Qmk&amdata=enc%3AAQAIAAAA0MUCkpmxDKMc9%2B8K%2FPHr3WTUvPTVXjJkhCDw1xkM1QzrNRtpMhN%2FFBINdiOd5%2FLuxqnvrTLROhQqxVYclelt65cN3tF9pczpmIlEI%2FxqoBaAJgNY%2B7bO8RGDH9Vc265Knk%2BBq7OPsc6sAU9uB6%2BMF%2B%2B6k20FhviYp7T54%2BdmA43CABEke3KmXqeR1xI%2Fn4W075L0IfGPDYJoSGlwYZmMkZkvSPbACpFDwl27dJMpRa2EvSRrZPQRrkeMa40LtMl6Xv%2BlObnSWBvbISCBmsDtYhQ%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",15 bids
"Shohei Ohtani 7 Card Lot Of Chronicles, Select SP (inventory Below) Angels MVP",30.00,https://www.ebay.com/itm/354976824986?hash=item52a6447e9a:g:ySoAAOSwy01k2GjZ&amdata=enc%3AAQAIAAAA0BP3VChFKbWAd%2BL2Xdxvl2DbpzIE7YtsoOvxAvPjYMLfEk%2Bfkquud4UV7nGLFdcY08%2B0fsZZq46gMWC0r1L444IDMnyQ7ByiatBIXNvDEsJvlqM%2BYsW4In07HDpCjUoScpoYucEsfcULgobiLimgjwm%2BIUFkdtwgWm%2FwtzWE4xMYQHSz2FS8TxfzhJOXWmOoTfWJeSF6bdTj0CfuQy5V0WaiCzWs4TN95eGDbz25bd6OEIkt36jgtSgbjaV7ve0DhQ69SX1N8kJass4v8%2F1x7oA%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",NA
2018 Topps New Era Promo #10 Shohei Ohtani RC Rookie Card Very Rare Angels SSP🔥,299.95,https://www.ebay.com/itm/266352283232?hash=item3e03d54e60:g:26IAAOSw1DpkxZA3&amdata=enc%3AAQAIAAAA0MAUsW6rrJZluHkT4p6vLjiTBVrIhRWM%2Byr00WeW5Z3YsXIxVe60hI97mdg%2FSmRMRy%2FZ6AKux4iMVVR5UI5UHDwTvmFxnUVH8lmHUFbgGDBwUwEB5FkzRvYd9oIKORNWxos3drRSOwNk08JaUcC4vefWy9%2FBQlzD7x9azgIFgdyJKt%2BaBvpI6xjmfbGlbXAPRq4AinMWPvQcj63amkhzlTFJPxnOo0IEkv3gje7ySbtD%2F7YwfVK9m7uF4lyrgZjM%2BLFgTL6qf4pr1DNHmfJP0Es%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",NA
2018 Topps Finest Shohei OHTANI Angels RC Rookie Card BGS 9.5 GEM MINT! MVP!,109.99,https://www.ebay.com/itm/204448044055?hash=item2f9a0d9417:g:Ia0AAOSw5vpk6TP4&amdata=enc%3AAQAIAAAA8DVlQmwagrfCFnPWBp%2BtAMbsjQZ%2By9orRDOK3KKUtKbgN45aUy56TKCAg8luoT6hq0%2FVSo616kuAhRpeUXQxXCktQzSKbAzG27aXYusM4Ay67fcsSkG5PzztUmxOI6R4lr8q5%2BAjPGhLWI%2BO6V57ueBg4P4jpQO35GevZuY1VQ4eJ0Eauy3UEtp1R%2BN4q7zTH26mGrjoNUFXGNDnrXzld3loO0ddIeWUMfP2dGs5P6Sy2Bs8XPTxc%2FvMhnsHeqy4jw14othYrKZ%2FmZVdWcex2r9TEjMvUI5nTUD9fSuZcSVdWYQtEkBrdVfcdsiDLM64rw%3D%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",1 bid
2023 Topps Series 1 Baseball Card #17 PSA 10 Gem Mint Shohei Ohtani Angels,34.99,https://www.ebay.com/itm/225759121380?hash=item34904acfe4:g:bDoAAOSwa11k9k~8&amdata=enc%3AAQAIAAAA8PIIgcjZEDnhPX3G6vP6Yjde5ljENB1be8kpiVGCMVqROpLr22EyojwOwwEzsf%2FmPjfmRPjPLSdXXlZdk64uVzZBGU0fdbhPvqiz9BS%2FDKflPIbzy9TeT5fJ%2B9%2BN8HUcpNQX9QmZCZvy5n0iRKDi4jrsQ9M%2FQGBleGjNva2deN8HowyPs5%2FrGPK1h5SKGvbEIKBoU1mCcAL1RSyCykcgDvB%2Bk%2Bg1SbcwVkyekvxZsOyC69YfkAp4dLO0Vsmt%2F6Okm3RNVNwheFv4%2Bi1LOijsTZz3gefCe51DYf12UjH4cIdoZCkEkJ0QseZCQvbEqPaw6w%3D%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",NA
Shohei Ohtani 2023 Topps Chrome Cosmic Base Card Angels,7.52,https://www.ebay.com/itm/364455492550?hash=item54db3d7bc6:g:SaMAAOSwydJk8nWh&amdata=enc%3AAQAIAAAA0AGUNqiBlqpNTif9kB%2B4ylqdCFCUJtKQBau77atgVD%2BX508M6VW1jnvvWYICOVzghWvrYLtWxTSDvHyS5BY8Hld3l9obd2w6V2eBoH9foCv7qdiIXyJXNOR%2FPV2OnM66QhcWUTFSrSNB%2FJK3RHtlJFj2kSsa3%2F%2Fvzi%2FRQsSJ8L9z9RhxLcZ%2BhjNoBxd%2BLo5qyzFgFYTk%2Fv5J6SAxESyVtqAEZBIH9BHGdsq7%2FDarDsVZyJONxvubE9IK2KllqNLvtJy9xR6gEVk4iXpzi%2Bqooos%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",8 bids
Shohei Ohtani 2023 Topps Chrome Baseball Xfractor Mint Card #17,22.50,https://www.ebay.com/itm/175884615219?hash=item28f38a3e33:g:Qy8AAOSwoB1k8m8T&amdata=enc%3AAQAIAAAA8AolgPjRy03EqVgsNn6fahiIhGgABG6nY3lRG6ahFhrDuuS89%2FGVFBu0aPmWMIUk4%2FhVX2HzR7hfa38JCSRk1RKnurR%2FYIW24kE3uo1ja%2B7ztBMnCr5Y85MMRrqc0uq2QYQIaCKOVysZJY%2BcWuxZfubNKO2TdbzYSxYi5ShfuGKs452sHo1IjFPi5WmI4XMHFcoJmlAo8m6jbqflMBB0en7TltSfFRMLoPghicxCamPdzJN6kQ3BveQ4spn3lSuWKD016arHElJEdZP%2FXAJ%2FzncHL03dDx1ucOIiNxMuTa%2BtfUGB%2FUWx4FjPmU8wGNI0tA%3D%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",3 bids
2018 Topps Update Shohei Ohtani + Ichiro ! Rookie Card RC MVP ,11.00,https://www.ebay.com/itm/335015742175?hash=item4e007e8adf:g:Hb8AAOSw0KNk9Vtf&amdata=enc%3AAQAIAAAA0OZOHVw6x%2BMxlEdWjBiFWBqQGvtFcO30v6G4DoNZC3Whhs%2BzPqvzDcwzl%2FWgBEK1y7RQ3M184y2kVdTZb5NwLjU%2FJSV2uVOIdwInhpefJJOpGiNqm0ocszHiIiz4vkK0l3pYHq58tfPG1Rs4K3dKxL3UsemE1w24tWTFiIT2MlRw2rOkuqrXioWkNzDoRvKtpyAT0MzqIHcXEfULvDdjgf8IF%2Bzog7TckWgEv3PRTSFJzO4SXoTLIAZTbVO%2Fi650on2XjHwjmBZ9qiQqQEd4p04%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",NA
2023 Shohei Ohtani RazorSlabs ACEO Limited Design Art Promo Card 8/99,9.95,https://www.ebay.com/itm/166303818593?hash=item26b87ae361:g:5qAAAOSwLwhk7V6q&amdata=enc%3AAQAIAAAA0FVgbLtWfuo7eay8WQJuwCywlIJ0BqPmcFeP%2Fi8U%2F81YZgPNL%2F1uSFDDzIazgUFJxoqqXW5cEVKtrPy2VbXFeFc3%2B9wP8Oc8J24Ufp6ED62XeCBdl6ipbkCYN8ipygzG9bL9c2Pm0yD15nNL0YWi1iQ1KzW%2BR9lHgGTqnB37e3ZanGJA1yv1DeExepuPep0h5Gq5fxAIFtcWPGQ4wAOivZMeWTyORPlBVTFmiSj1ZnpilWTPuitt9NkX6AsGVhfzCTGcv3g4KeCi30TdAWH6xLs%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",NA
2023 Shohei Ohtani RazorSlabs ACEO Limited Design Art Promo Card 2/99,9.95,https://www.ebay.com/itm/166303818622?hash=item26b87ae37e:g:VXMAAOSwoOBk7V7R&amdata=enc%3AAQAIAAAA8Gi76rBrv98tD1SIYfwzFoC7DayNi7iMwMK7gwW%2BNjx%2F07zYSIdLpYztF38nFKLf49nJlqzu3GWvrH55NoToFKuR1xikXQ0eKAhL%2BiOpaBFJ4NqGV1tKVvNwwrEMboq%2BhFMS3Vi7cCYO%2BdwSc8zAt4Q9XFjJ2PgW3GxrLpohh7YUb8r94t%2BZRFMgRtKHhceN%2FaboWYDjnAV%2FI3O7Tgh6uN8GQKuZNGZsO%2FsKu0HMozICWd1aMj1DpcNcTAiI9%2FiP7voBMqDf9qfr2PrkOSlqMyMNlh3K7J3equLnjIGF18aEWMUAPasueRdMGCjCKyglNQ%3D%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",NA
2023 Shohei Ohtani RazorSlabs ACEO Limited Design Art Promo Card 1/99,9.95,https://www.ebay.com/itm/166303818628?hash=item26b87ae384:g:gtUAAOSwyqxk7V7Z&amdata=enc%3AAQAIAAAA8JUw%2Fq98atHSIPMKg9jPvWE6W0BiApaU9UgYDvlzvuMPzOZl7jbSiMLxEwbKZi1H2FWG0HeEf8dzFQroq68ead4K7dicaDzrmY6nQ70kdVGgBQkThIOgBKhT30AAleejMH68z5CUGkJQMgKI9y85nwpIjATqA6OVahcp1G%2F6e0WVyypfe9ctqO8JPXuw9SHGBlqlfZKUPy6ZGnzRvDYU267zDLJFmqS%2Fskn1NHwPF6YrxkzsxmX%2BTfsXmIonZ2g7yNsuSumxF5oLX6L8zVFMB4cUyf5cmicHdZGgcRcMANJ1sUTf9Us16CbNBIrtUpLbPA%3D%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",NA
2023 Shohei Ohtani RazorSlabs ACEO Limited Design Art Promo Card 5/99,9.95,https://www.ebay.com/itm/166303818586?hash=item26b87ae35a:g:zygAAOSw5LRk7V7H&amdata=enc%3AAQAIAAAA8L63VRg7mUlYMlO5YU%2FYMhYqJLR7K4ONiGi8W6F8If9iin2IacTQzcfj8KV4R7Gb2YP3EtEL2H25IJa9uhJp7n6EDnfhsVPG7ljehIEiUK2kcNoHhAeEkMNBMMuYHxJUv%2FG4hfr%2B9JgV8jTPtEmHvPm4ah72jYN%2BId8GAnIqJW%2FoIQ4b3iH7SO94Wn3gxmrbPjOxl2H29RGF%2BX3X5paH%2BLfOhmUd7CMSxJyA2JMTtdAqB6LMYhlW06dBub7BZ0Iuq6Nnw4AWsKpGZL6Ihg7dcDHsaNl2qi%2FA98GxmhDtsUSJrPERGLOBuUlYhVrXmI4Y1w%3D%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",NA
SHOHEI OHTANI ROOKIE CARD 🔥 Baseball 2018 Leaf Limited Edition RC! 🔥,15.00,https://www.ebay.com/itm/126081579993?hash=item1d5b0c3bd9:g:vmYAAOSwRPZk-IT0&amdata=enc%3AAQAIAAAA8AvCQ4YdJ1lWlzQjBOo7Z9XUqcAqLD2JKaNW0vRekRc1DbdHEKrHRggIVrKWvesQak5fwYFcXjvgexvtKGFiGeuo9nxzqw4wOcneoAxB4BZCxVLs1NY81ov6wHGNGjX6D2nqsZysawWmVFV3H0O2eqlji6IPff3xsAwx2eI5dojJCwJfu1RwN2qkMmwieLmvkJvP8LW%2Fn%2BLF5s%2FL5iWwpAEQYQHuJ1AoLr8j7TTw5wezq7GoAXHkSj9Z8LRTdVCkLZkNIZ9dlluz06aIgbHRsqVOWKbQaMqPa6ELybsBihYbmmlaBaFFg6CdfWe0%2FOi%2FbA%3D%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",NA
SHOHEI OHTANI 2018 Topps Gallery RC Rookie Card #116 Los Angeles Angels MVP? ,39.99,https://www.ebay.com/itm/166298111426?hash=item26b823cdc2:g:5k0AAOSwzH1k6LXV&amdata=enc%3AAQAIAAAA0Ktzy%2BKgb9Q%2BRxing6TQSkEkllDLnDPhiRwmObu67DBDlhXvER6XfHOF8uoeDchnt6GkAvgopMngoa1bC1r09PG3Qz34ZgrMMjLnGBU8h0r5%2F5ui%2FtnFnwSyCVyAYAd%2FV5Md6RDsDnnUvdg1KnIsE1REs%2Bpr0Nzzrc6zuQAHuu0OY8sgltSJwvgyStJj7%2Fm3K30zIuqn0qnFgeIprzt%2FCk4rILAjY6S0tS9Nt57ATNvabuNmBGXeZjDyqj0HAZXCx%2BVbKc8tP5RKgMKvREfBFRo%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 4, 2023",NA
2023 Topps Chrome Shohei Ohtani X-Fractor Card Number 17 Los Angeles Angels,21.50,https://www.ebay.com/itm/404470267953?hash=item5e2c4e8031:g:cw4AAOSwYVNk8mKY&amdata=enc%3AAQAIAAAA8JUQr7eHvBhEKmMCKI%2BU5C8CGAcR%2FQU8MsdbWQ1bn96l%2BKYzYnlU6sq4Fh8v6EVW1eaIdXXyFmY3SQzJ9%2Bc0NthaRlotmRPhWaTpgHiF89bCGnGls%2B93JY4c%2Fqf77VjbDfPDwalCf%2FrOF4PEU%2FX2BDMCC1E0zkq2dYwY%2Fxw7HUjj36FSNq6MX%2FezVdQYzCHUbqrSvcGSie2I0vu87OJ8QbctMKS6F7sLf%2FTRlnAC2nOju3zwjBbNY1psQ1EmSW6lMU2jy978ux3zxPP9s7vr6QeBJrgRPG6wjEqG8urWrEUbG6T0IEo7bhPzIKqdHs82WA%3D%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",13 bids
2023 Topps Series 1 Shohei Ohtani Team Logo Patch Card #TLP-SO Angels,6.99,https://www.ebay.com/itm/134713941883?hash=item1f5d939f7b:g:dngAAOSw~qlk9Ouz&amdata=enc%3AAQAIAAAA0NNp1niLTwzToTnLQPmt%2FgPRZoeYZFZ299B24VWW4WQLI6ySZ0BmhFbyZtt7tXjn3D8ff71YrjR0d%2FkMwRRcL3AzJPQYtar3jl0NEstTXUE%2Bha%2BBzSXB%2BkkduAlpHhP05JSICM1QLFZcIa1d9m5TeX%2B1JpwgX%2F1xEkzVi5Uo3PK8BIWG20L9SpFOAsW8aGilIzlQ22x3x2vE4pCusl554jKvZUUoh%2FomJIbcH6yHmpThHEwT%2BuopewJjxgqYPp1T4Yc0ksIvbVnrA8xWgnjmgUI%3D%7Ctkp%3ABk9SR6SwrvzOYg,"Sold  Sep 8, 2023",NA
2023 Topps Chrome Baseball Shohei Ohtani Base Card AL MVP Buyback #17 Angels R,12.50,https://www.ebay.com/itm/145275817127?hash=item21d31d0ca7:g:mxMAAOSw8nZk8mEs&amdata=enc%3AAQAIAAAA8L%2FZHD1XKBagoePkkli18qTU4SHlgb26WFFUgJlsWvtr%2FYnZ5xSqNjnWYmWddPakCC74CMOCUpU5Idyhrpp4VI19s2YTjtVFkDynz5isB1z0G4TEHVa6C9GCF7Zhp3Z7VuXXlVaQ3Sf3XxFL%2BdEIvrK7WH%2F6EJvApzdCo%2F2kHKeh%2Flix5SYehL2Ig0UNfMJ0FcAks2AHqEmskfC0Pp0QhjgCPWwQTTD%2FRYfAOsH4vNPloNaOSVVBgtPuR9Hb%2FYIXbDMdgX1DfxSGlSjCpUvGMNvNS0xoUCcWbLB7MNazUQqJE5fQW%2B6dV89IKvu3bMxQsg%3D%3D%7Ctkp%3ABk9SR6awrvzOYg,"Sold  Sep 8, 2023",4 bids
Shohei Ohtani 🔥 40 Card Lot Topps Bowman Finest Panini All Ohtani,74.99,https://www.ebay.com/itm/404479812345?hash=item5e2ce022f9:g:bfQAAOSwEtZk-jDF&amdata=enc%3AAQAIAAAA0Ic6iilY9fGW7Izxb0caFqXuxYvBRqiizuCgWKQspJRTARX4y6DZsFtMAq7Avv8%2FCaHSfUeNOmn%2BrEZDmoEQ6ujT8HxdOKhRXb4zfXu7n8wXe4Cn82xUMQQTixjtJVQEFVKrNBy1UI%2FX1twBkVZkih2gOH7p5EbGVcp%2BlSvv7KfxJk9oDGZxTicM4dQVwe3kbn95t6RJioLOqS26QFPebQ2OaMM4S2c5n9HknoN3fgJ7dZtU8RbPzzBv0%2B8wsLnsyq315%2BrRGnVhMstRD5JzYes%3D%7Ctkp%3ABk9SR6awrvzOYg,"Sold  Sep 8, 2023",NA
SHOHEI OHTANI ROOKIE CARD 2018 Donruss Optic MOUND MARVELS BASEBALL Angels RC!,17.50,https://www.ebay.com/itm/364458512293?hash=item54db6b8fa5:g:oCUAAOSwVs9jqR8K&amdata=enc%3AAQAIAAAA0E2sbuM813iQ0AXWNaqSVBO%2FCXi1W683GJMnmfUwHcDJjLNCdkTw9wsi3aVjwM0hTfoYhi1jUEWeA2xgz0biKHtuxdJ5GYmrI6Q%2BdVpue8PqQaxBqhIBX5SJ3bGgUVpUjAmdbjc91pdyp7Dzh%2Fj9yhopiCHOSQPADrjnZvSTFvki8nNo2GlgkBh9WrJgCv7YYuwbVKdhb%2BvCkzMQbysHxOSMiCXYeMbnQqPpymvtIdPidD7qepKIKbjOR7FTk%2FU2s0QVhpAEOeR0EP%2BAOCCdOMc%3D%7Ctkp%3ABk9SR6awrvzOYg,"Sold  Sep 8, 2023",11 bids
SHOHEI OHTANI ROOKIE CARD 2018 Diamond Kings GEM MINT 10 BASEBALL $$ RC Angels!,26.00,https://www.ebay.com/itm/364458512294?hash=item54db6b8fa6:g:o40AAOSw4zxhOY~3&amdata=enc%3AAQAIAAAA0I0E9asOwg47OFy%2FeppFwuS7kdEpndKIWeLwrZvF77HgC4lNmOH3rQahgxxTP3%2F9dmku5P1c%2BFzoLqqAJOuI3ljW7Ov7JzOZ3wn7frD3CBkmzu9Ndu50pogCEmA4q%2FDjAfF0C768wuKKCFupe4wEeiXCfIyM6w0WSBJdjCivkb4%2FdsNCJmGGhMoah6iafkWx4L7u0MdSrwANtcQ%2BuRsuD0jL%2BgqSmIee%2FjXSxR5F0Y1A%2F6nMD2rgQkyKe3jm2xBhqI6YMoUqvvZuXQlu7I7a9n0%3D%7Ctkp%3ABk9SR6awrvzOYg,"Sold  Sep 8, 2023",15 bids
