title,soldprice,link,solddate,bids
"Rickey Henderson, Reggie Jackson, Dennis Eckersley, Catfish Hunter (47) Card Lot",0.99,https://www.ebay.com/itm/276026286799?hash=item404472e2cf:g:AwEAAOSwYsdk6RLW&amdata=enc%3AAQAIAAAAwKUhWcJ9cbJPFfuaAecfHYtuqyUy9hrreemBByqfz%2Fm7vfZqSkc7dICTcq2TLf6MYGe9Q2K059OD2FfJjKDQp10TIV%2BfFZ%2BIh8I%2BPz2Vq9XSNC%2BT7jh8NHHSPdRCcj3nN14yTop6EpkcSZfXiw4O3Rg0IYArojFkSycbYrZgAQ%2FcIVt%2FfgVNtFWtIBWwIuKMRmpUTDqyaLDOJin5Pi65ZIJYoAJrx2YuF8VCzVi7IGWR8Y97dMMQGO7Bc8KzYQP2PA%3D%3D%7Ctkp%3ABk9SR9Ldz_rOYg,"Sold  Sep 8, 2023",1 bid
rickey henderson 1983 topps ex condition all sharp corners,3.99,https://www.ebay.com/itm/355012676285?epid=13055985190&hash=item52a8678abd:g:ZyEAAOSwyetj0q3m&amdata=enc%3AAQAIAAAAwK4jZaMzbQt9yKePNaIS05iEQDDOmIadpJlmqAZIfZRtYJ064CzZaklXPaVchxFWtW0Kv0EAwWLCqddVz7X3K%2FyUg1sprLFOf2aQzC08wqEuFfezNUx6fOekOkn3k6JKeTybr%2BJEi92rtnRlTGB%2FlN2bVKrJ%2FUU4EcqlePF8pAWEUp7BPIWpMI5vCIP1QNxc%2FVyyAK0IGOye5V7K%2BXAlCyNcZ8Gz8n%2B76%2FmL2YM4SAmS%2BOUEbqQD%2BbmFIKM9hKuLGw%3D%3D%7Ctkp%3ABk9SR9Ldz_rOYg,"Sold  Sep 8, 2023",1 bid
1981 Topps Cello pack with Rickey Henderson on top,50.00,https://www.ebay.com/itm/195962288818?hash=item2da0433ab2:g:2UYAAOSwv~Nk8kaK&amdata=enc%3AAQAIAAAAwJBoo90437UN5hVXdZiEhtlnwCulyl4LrMsPGQdDrTdqdO04Iow9A8CSzUhxUIw3YhAzM2FuUAvjOg1dyAiUPALH6%2BtB2Za%2BJGh2A5dRpd0ALTSDhewczMuouVf4PMkiG1LHOvhnuKlM69xyXCCfT6YtntVAgqhmY0mEGs1WJ%2BP6TMFxSmRvIdV0pcbH6MV%2FjrbuOQH0oF2PX5y%2F0vcI%2FFyJafnfzsaeA2iJfS0AFgAoAmZMhTWWUwgTXvzTiCMRDA%3D%3D%7Ctkp%3ABk9SR9Ldz_rOYg,"Sold  Sep 8, 2023",2 bids
Topps Pristine Baseball 2023 - Rickey Henderson Refractor Pristine ENCASED A's,4.25,https://www.ebay.com/itm/256204003492?epid=18062496722&hash=item3ba6f2d8a4:g:Dr4AAOSwsXRk8jYW&amdata=enc%3AAQAIAAAA4JQXF9xaAZcSyQmqiN9oeXyKFzqjQaD0tNh28jWe5m4ioDyVhJBpqcxEmr5ftEon07vN14Bo5AtDZloM2VqP59p3mm724B0Ds0ijsnDhH3f5HzNhiSeLCxNFXfAIfwPDqhvoC7Jo6PXcV3iWDSdktf%2FT%2BaGgEj6b1Xyv%2FC9bMA11spqyfJ6Sh%2BmyyHrx%2FAvPClrtFWM8aujrik0WAx4kAfvmAWxA16S0Hcxt08a6HBon%2FU7iTLxMHALJ%2FJYI8m3cweni5PWuxnxtD%2Fh%2F8kGhbt6CEE4BzKWB6hJ4gtqxBViS%7Ctkp%3ABk9SR9Ldz_rOYg,"Sold  Sep 8, 2023",3 bids
"1980 Topps #482 Rickey Henderson Rookie Card, Very Good",37.00,https://www.ebay.com/itm/145192582812?epid=11055876351&hash=item21ce26fe9c:g:4G8AAOSw~sNkpp1t&amdata=enc%3AAQAIAAAA4PrNceVsXAP3Bhu2Qu4alrQlM5Q9aaV2QVOWh6vjteyY9MblbVGjzFqfoWm1di9ZzzYJLdaX0wcl%2F27YgVLuQrbi5u8Ba6wsb7%2Fpfp%2FC0tV4OkKhs7N78hsI%2BB96SMmgCQuBx3G18U2rz%2BryI7ABgTbvqbYfemTSfmn7wMnGt6SmJ4PVeRF2SmqSjGw2Em8SP5KQgPwK3fJ293RkhdtyQZrdsNg1JW0KAiQgWTF9hrwYIkfaWvbHCWOCZjhJ6XZsePYmcWyX1yMtsfgVTyjH6sPKgiROoHkMNtWCkzPyhZ6L%7Ctkp%3ABk9SR9Ldz_rOYg,"Sold  Sep 8, 2023",NA
New ListingRickey Henderson 2013 Topps Tribute #54 Baseball Card,2.65,https://www.ebay.com/itm/256207375808?epid=3056003903&hash=item3ba7264dc0:g:xPEAAOSwArtk9hpo&amdata=enc%3AAQAIAAAAwPFjHrLRDbI1KAOwJlFKQN6XyWUHIWEVOgTkROKKeqWZLcFNrFgJUEsNpazY8ErkGkLrjNckuuolyfmpl41wqqDbukuIqcW9Kes3Eo2kE1HovQ7aFWqNHE3dYsyt%2FVB7y2%2BBEvn%2FpKxPokgSkkKjYlqzM8i7A8Dc3M00WJC1JOpom5YeuaQE%2BrQramMmXp7qRqxFWquvfR01yyJk%2FJoHlgc1SQ%2BpDi4wbLxuJUtDjCpRddYijV%2BtJMc80KTYaou1CA%3D%3D%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",NA
2023 Topps Rickey Henderson Silver Pack Chrome Mojo Refractor #T88C-8 Oakland As,0.99,https://www.ebay.com/itm/235171621397?hash=item36c1522a15:g:za0AAOSwupVj84gP&amdata=enc%3AAQAIAAAA4NeyNFSKfGpgyfkq21jlICvqiAy9UnS0k%2FuOwipFhqzMx%2FoGjYvAk02P%2BpqO8DOnNqCkIUdgg4KgREbyh3QB7APQ7wflA7DASGw9uFnh9nrQxB147TijutMu77k59lkNwv8%2FBuSxKpKbkpVeCD8%2Bp1nPjW72c3tR6QNQhKpgalvwbiOXrQH5FFd4%2F6WR5ZmSLGLqt%2F%2BqP603ofCn5zsF9c5EwMg7iToFPf773bYQqpOmNkk71HZqRTlTV%2B8FJVMCfjTQ7oH1XFUgAAzDEeqof7ou4U3NOBu55smZeAbDz5wE%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",1 bid
New Listing1980 Topps MLB Baseball Complete Set 726 Cards Rickey Henderson  482 RC  Nm,199.00,https://www.ebay.com/itm/266404823440?hash=item3e06f70190:g:6QYAAOSwpMFk-1TH&amdata=enc%3AAQAIAAAA4ECl1oSLRVdbnc7%2BrzXEOnNtL90dZoKVZZtaqCalReoC2USqORz4yk%2BM1VEOFynu7clwXwlCzolv50Ba2P2c%2F9MyDyUbOa4SBZtI%2BFyYRXfNdecPSplAyMSjFwQOIcETNyz0xfwiPlRwWAFnxMEuHyDqloKEcS%2BChoPW%2FiMltPftqGCf1yF20OHyCBv%2FHaBON9U8DEbaoi40Ww7bdPcD2mM2txS845tCHG%2BeA%2BhYhuhrnHEMIlAscYkRScmBPh8%2B4R%2FR9J903qXSAZi5hvcq%2BhRcsiMdobEdm7PgYSIqQ5D2%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",NA
RICKEY HENDERSON 45 CARD LOT 1983-1991 Oakland Athletics HOF New Old Stock NR/MT,30.00,https://www.ebay.com/itm/374847107927?hash=item5746a0f357:g:v~EAAOSwS1hkxphL&amdata=enc%3AAQAIAAAA4GD%2BQCBqnEL%2Fd9RGpZkbh1dA%2FLu47dUIEqi%2B4qC9TlVe3fn%2Fa8S1FkOiIqSnncmQf9GS2nXdOCjBmP6DxoQU%2FTpcFs9fvffirblD3o6Yho7tY1xpCy8ts4sM%2FUjDeOs0eLGsk8RfY%2FKwICoD0z0VDBG0XesCFEDp%2FpSPBA3NwIkuAytZStM1uJzJaUD%2FggLxyle1qn%2BLfGO62%2FUoaK3UWX49fe0sgDRMYD8HWiS5codrkMjYNVi5ahZW7tuGBdlhQx5m467b2Xgo2GPbA45gCywogmsSye61pRNfTWogL2nf%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",NA
RICKEY HENDERSON 2000 TOPPS FINEST REFRACTOR CARD 208.METS.,57.00,https://www.ebay.com/itm/155749428615?epid=8055978187&hash=item244363ad87:g:85gAAOSwMbZk8hbf&amdata=enc%3AAQAIAAAAwCPylOZc1JvhFVqLePQ0veTTm4tVSUUFMdLH3TWIrqxGiKZMs6I59qQoP8X1oIbvQIKhmUqew2l3FDKebvD%2FmOtAtyd36VReZv65G8ZoBrhJiCO1ZcWI76Mf1szzh5et4n7dmpsV9fGbGGWvdyWdfNEpj1tksL1Rv1PfVzYxv%2BKKZ0qlQcN3qUl7oieIWOc7JRI%2BhwkPXecJc2Okz%2B4hXfrAoUs%2BXWK7VbbrnSfOlw2jmBHDAWPRufa9Btv3Ef9A9A%3D%3D%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",21 bids
2022 Topps Series 1 Diamond Greats Die Cut Auto Rickey Henderson /10,117.50,https://www.ebay.com/itm/374911862854?hash=item574a7d0846:g:WYwAAOSweUtk8hca&amdata=enc%3AAQAIAAAA4JTKkqgyBRTxqCaarbt3csPGR832EREyBgc8o0QXWybRwfRXJWWePHI%2FOgWPWr7xqrQvsuxcD8JJlbYZvM94avDcc0TW31H2QoWwdWR1EqbhctV4KZjf8hi6%2FWrhllUm6dcPzVdc8Tu%2Fk922PkGT8ToXN72%2F%2BglqxiwlQF7Y7GNIeEPJCjTo7QazmjZT%2Fiq3eTqcYpIUFk82YT5w0RhWK%2BFclu6BpZZGetPbLiHg4DMKxh3YH%2B0bT0Q%2BMmcEIkRv%2BYc2rvi5qbrxQfNvW2QKPL33uzgbWl7E5LmCgqy5bqN%2F%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",26 bids
2023 Topps Tribute Rickey Henderson Orange 08/25 Athletics A's SP,17.72,https://www.ebay.com/itm/355012334347?epid=8061505712&hash=item52a862530b:g:FasAAOSwqUlk8hAg&amdata=enc%3AAQAIAAAA4FT6UdopqUGgveL2BcjCcKt4uOvxYqj90VwBi%2Fn3oFFP8PXL8hpdApYo3b4A5WTecGVwB3SZjWLVf%2B2ZbbK8ncWFuEs2GUEPxXBDItUd9XQ5QsQkidcgXLZhvpgCMNeKsJS5qFDKX%2F%2BliEK18zZzIk2elX4A0ePCDJ9mAgUZqMIVgu0V5222xPfBwc%2F2Lt2npn%2BbxVqrDGs8erLLwmPz5eO8Dufd5gYoSlYypg9hdGXn4AZgsgro7iY6XCpwaBcxE6gB%2F5u6eS6svhawcId8jrSmmfY6zu48IMiQH4Ux9hcL%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",4 bids
1985 Topps #115 Rickey Henderson   NM X2439448,1.75,https://www.ebay.com/itm/134101555270?epid=14055915392&hash=item1f39135846:g:DuUAAOSwyx9ibEtx&amdata=enc%3AAQAIAAAAwCS3DUCibIVgl6fSNzB4O65OCHIW0ui50PR%2FjjRQjlMVDz8TAPeZ5yKmQuPuqTb0Dr8XmsyYQdAUa7uPdD96NNftRyaSOIb4KgWhhzDlEqNCLbFG8np0psF38%2FM%2F1ZShDWKeSM4S%2BNdTOK5DAC5odqEhv7i7L9YVbjdKwMXCyQ978xieptNjYNPtnvKgcM0F3Oshi03FWtCLvA31xhUcFDHkpIYpxaz1Lx9955%2B17iFER%2F550r0uPiDM3hZiuvUmRQ%3D%3D%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",NA
1983 Topps #2 Rickey Henderson RB NM+ X2497494,1.75,https://www.ebay.com/itm/385016902837?epid=9055901080&hash=item59a4cbb4b5:g:7VQAAOSwXhti1ySr&amdata=enc%3AAQAIAAAAwCcdm%2Bh353H7r4rKKrfRC66KgDw0bB%2FzvMmEF%2BkOPL%2FsY2dFjoMQ6BCucupWhRQ1CCJ5TCcNLJqtV3Exu5DAMZg9uyDwttME%2BKDjGAh8EyKi4L8XulQ61hSTSItN7wvO2pqQBlnFqRlnwbVfQFcO1%2BeImsKmvdFptn5Cmi6XikIFqbUt4GNlwrRB6YhrbG7EhrUIzqToG85%2FYeURrZ%2BI6lfhKMyzk9ccVxD4W4%2FWzcKc6lae9SolKrWV9QVOYxufpA%3D%3D%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",NA
2022 Topps Gold Label Rickey Henderson Class 3 Blue Parallel #’d/50 Oakland A’s,8.99,https://www.ebay.com/itm/374819252785?hash=item5744f7ea31:g:BLMAAOSwGNlktgyi&amdata=enc%3AAQAIAAAAwJXQ97aUL58EN5SFTwKKklcF9XRLbDr207b4cF91q2Zbn8aakcVDlXjj5nFLEiqsf5hZTWEY9CmFdiNit9GtC2taW7xuBSdg%2B71HsYKRNhi88yvek8n2bCa1TEWqs89nCxiwqFEnTb6ojI8HFxczBw3vY3FSPpmWXKDqgC6ZsnAAZWWgXgAegKK0OUEHGS%2F2DwLN49lZCRMJlRmgEAZaTCuih%2BYw2SCYR3w3rYvGlwte00B89%2FXF0STxePNh8o8HrQ%3D%3D%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",NA
1980 Topps - #482 Rickey Henderson (RC),39.38,https://www.ebay.com/itm/155749294425?epid=11055876351&hash=item244361a159:g:7HEAAOSw2EJk8f3T&amdata=enc%3AAQAIAAAAwM3oMEpPa9LwJmuQa8i9PT4yq5jKKCZbx3aBYTTQE4T7PRrfMciZ%2BjkXspSl6Wo1RuoM%2F1A%2FRQqLf8E41l1TAbzdpwPocftxjxzq0j3K3dk6Z7ZY1w30SpmUNx7TUNUK2c29qrOubi6IlHQkVEyt1kNteBfYcCFpU4i5Q5eyBU6aJdNQcj62jcdG63x0dkTC%2FWnm0FXSOibkKPm9SUu0K%2BMXXF8elbTaMRR2P7llFdoV1cHxBXJjl%2By8mcxOnsq3bg%3D%3D%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",5 bids
Lot of 26 Topps RICKEY HENDERSON Collection - Awesome cards 1980's - 1989,22.50,https://www.ebay.com/itm/145275065149?hash=item21d311933d:g:oJsAAOSwjzJk8fb5&amdata=enc%3AAQAIAAAA4MDCWJq540JQoZaqq01ihRy8epUest4gyVw8faqPBt9yQoz5%2FKxQEXj%2FOS2tQtBfoMDEQl0pvS%2FAG%2F7Sf6eFNadRtO5JHN2XKZz6Sp3UJJYOsqaDzMOXDmgNgUrJ90H0GOzfOG8%2BwiPIp1G%2Fn9ChXNFhGEA3wDDsrlF8Nmy%2FLyRVdH5h1oys7mLr1jDkJ36xq1sRxp0vRRoZtyG0FjB5%2B6tPvxl2Za47CJV5iFz1ZRes1ByDjOHDX%2BYAmB9zmFMP2b6U41cSZ%2B%2BE9gR7mHvnqScJokf0lgTfe%2F%2BuQH7ZspIg%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",5 bids
1987 Topps Rickey Henderson PSA 9!!! MINT 💎💎💎,8.81,https://www.ebay.com/itm/186065823199?hash=item2b526325df:g:h64AAOSw3BNkwu-i&amdata=enc%3AAQAIAAAA4PkIuTqUIF8C29bQtZNALPZjvSdnKTZxJGkXIhdg3irtFUKfdYot3fT%2FFRAKG4F%2Fb3DBuhUOnPTF378uot%2BjLDiywgDOhuwr7KV0qJ%2BKmC2ua7U%2BiI3i%2FBrnb5aJdFImvpSsml1HzhqajaIWVtdm7ZTXG%2FxaG2Lj7YvCZE3DhWc8lWEZHOEGr9yaS3XOdU9yrL6ySIDSdlDP%2BJQpM68NDwDqApA7P1z39ZAngF1D5U1tIYHgG3WQsbpGL10KiTD5ySc6hmwB4Bqc8ub6F%2BOhBsO%2BZpT%2FL15YCBsltqTjmBIW%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",5 bids
2023 Topps 2 Legends of the Game #LG-12 Rickey Henderson Oakland Athletics,1.99,https://www.ebay.com/itm/385668112735?hash=item59cb9c615f:g:C64AAOSwywpkgYsP&amdata=enc%3AAQAIAAAA4EkvdvX%2BugSMZixkVh7PZSSlRmldrjJI2dNCLzfMcK8YBzrJ%2FvcI8fZRY9wuGIKSfMMnwqMZD8UfaTeJgDS7tLXgVi6S%2BkQXlmHLA7ET2XwB09AMq563uPdy2rKVz7dPkKZV2B%2BrEHB2xU5PYRnCFYE%2F2M9wOei2lZxhJA8SF2MfBmgUp2YgynIa%2BZAh8HSGC4GcfCj4qurWjxCT9xXejujFAiUAoeJFsHyVaQ1CvBUJ%2Fj%2BPnAxxo1WG73mvN3g1%2FFTXwgO71cec404Z2DzH9qDokNUDalZuOgZxPjCTRHms%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 7, 2023",NA
2022 Topps X Lauren Taylor You Pick,4.99 to 19.99,https://www.ebay.com/itm/134231389487?hash=item1f40d0752f:g:hkMAAOSwMENjISLZ&amdata=enc%3AAQAIAAAA4GakobavIxH3KCdGIArCUIEeP6TnTT%2B8XrAI%2FepR5qRiV3CTFbnLBKLJayskFStoOLw3PToEu%2FMw1mV2MWh41WynOJY3zYy%2FXSLZHyjNb2L3gh%2FpGJVg2jvdY5%2BvKIni6O2ZK9FB6RKgQy6%2Bxy80flElqKgFxRIbo9oeItkMqD3IQ1DAb8icdPy2ZLYw9NpbVmHFP065hfyCrQFb2vuQh5xX9RpyFZLtvO20nNd0%2BcXbI6Ao%2FnaL9Ahledf1SMH4aOz7gILV27GvQHBJeKB2XZu%2FStq3BikBcQZ9iU8xc%2B%2Bj%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",NA
2022 Topps Gold Label Class 1 Rickey Henderson Oakland Athletics #35,1.49,https://www.ebay.com/itm/355012041635?epid=16058996773&hash=item52a85ddba3:g:LJsAAOSwhBFkzPx8&amdata=enc%3AAQAIAAAAwORxGh%2Bsutkwyb4jAleLjm4w4PR0m3pqoKcglQoNLMO5dMe39qN502AaXzKjRBYuY6GA0t%2FSaxs%2BzAQigzIiw%2FUYPRRGGVyC0YCG%2BigReCKw51a5sDuADrzXR0N4cN6Q7R8LV7NLE%2BfSyFeOcvY3AUERHih8mGyQ%2BLNQgmYF0A2mAlr4QgoQCf2xZkZVyes2TQLivocLeINvYFYh8WzQCHDtzXcSQrgfNjDhGah8HcYfz%2Fio78SbRNJ9pOWTvzQrJw%3D%3D%7Ctkp%3ABk9SR9Tdz_rOYg,"Sold  Sep 8, 2023",1 bid
2022 (2023) Topps Chrome Platinum Anniversary Baseball - Set Builder UPDATE 8/26,1.09 to 4.99,https://www.ebay.com/itm/115890510337?hash=item1afb9cda01:g:spsAAOSwsZRk3Z5V&amdata=enc%3AAQAIAAAA4MDPvzZM5YzkQnjVw595Py%2FxEbC8KT5KHjufex%2BO0ZwO%2FDkPXAV9eBxae%2B6d2v9Wg6dbO4QJ2sygtGLubDzLe9yq0%2FbBLVwpGIRsPvgi505nEPK6%2FjlWaIzc7FkQvr88KFYPZAQSQ4KJ5%2BiWceZUeRf%2BwNitrbKjUMh1XjTHt8TQ0jm7IXyryjerjDCvQ3vY53drcceQFXCFdq7RF4cV3zSVgS5MBuom2Kk6qbjN6e1%2BctORqusKOqsY%2BQXugdljZBMAl9VrbrN150Ps5DuUAgAACUynRb%2BjptSgg0f%2BZfj1%7Ctkp%3ABk9SR9bdz_rOYg,"Sold  Sep 8, 2023",NA
1986 Topps #500 Rickey Henderson New York Yankees Baseball Card,1.99,https://www.ebay.com/itm/185989405826?hash=item2b4dd51c82:g:i~QAAOSw-9hks2vN&amdata=enc%3AAQAIAAAA4BdKT1zPPke3O3PMPfnZwvQLzK0lpAJzRKWV%2B%2F3ffB%2BE24wnarJ2u1ygXmFITAe3qMkO6Dz5km2YE1iZwvgkea38RWGJgupGDBS%2FtjVYVeffRqqePrV1wSwtZxCgGNAKykzvyzm8eSGUsdcD7lyCQKGctNuSOEnstdMMR3fv50i%2BnGMdjoNbL6TA684TgR0b2W7ekZKyFO3n5s%2B6qUtdk0JLMVOJ%2BDmUpZo8oq9WAhORBPeAWj%2F2ZCLcK38TjdhBzBoogyDeiPTT94EM55AT1TLz6Uornc5icGtFjJY3TBQ%2F%7Ctkp%3ABk9SR9bdz_rOYg,"Sold  Aug 18, 2023",NA
"1985 Topps Baseball yearbook sticker singles - choose from list w/stars, rookies",1.00 to 2.99,https://www.ebay.com/itm/324678620949?hash=item4b985a9715:g:gJsAAOSwu9JgyOzZ&amdata=enc%3AAQAIAAAA4MghML%2B%2FhGgXsrEVhUCWwKH4D%2FGnZNPlekok8I5Wj2kAtyP3wekvBnaOue802LSehoRqOLEfqZyD%2FZZVpeL91qXunOdRye0zVfOH47iZLPWK%2FBVcFR8IBgJkLPF4CTT%2BucwxUBVH%2BaRnIMxmutbTcR%2FVgSlwajtc8KCFNLXwUmtdzTj9dwgQuIFS4tbKMH7mWoNk3GCCQnWVLR9m8Gm7ChRJDmK0ylWOinqm2KzCV0xMrRqqKmXJOEFid%2Bgudi2tY%2BDfyyfGZgTllgRGkSiWPhEp40QxUlA7jD%2BafNweMp8I%7Ctkp%3ABk9SR9bdz_rOYg,"Sold  Sep 8, 2023",NA
2022 Topps X Lauren Taylor Rickey Henderson Wave 2 Oakland Athletics #24,2.75,https://www.ebay.com/itm/385171801466?hash=item59ae07457a:g:XRQAAOSwG8VjueS6&amdata=enc%3AAQAIAAAA4D1ClTklQ2xCmYG8FyTtAy1ozHHE62aa366gLFDUWtytya5QSQqquKWbiM%2FEShzYYUX7P%2FLau7ZAVwlMr5%2FY%2BfJSIKEK8HVWt%2BPDaXMqPEPRT2sKDv%2FF27Xkefz4pOmMVdATIIJg9TdiOq01lxiYrEYHgnHxfuBzFG48ijJfm3uOcaWn1ZFzjR8XN8MctS3hv4WPOd4X47NHOLBu5ZTNimPxwoCB1khlHMb55u7mRBf9RhLvjA2bEGFvi918fo9EYDhAbJ%2FMccYMMvOkYbigKQRftayiNlqKlG9qakMZJ%2FsN%7Ctkp%3ABk9SR9bdz_rOYg,"Sold  Sep 8, 2023",NA
1987 Topps Rickey Henderson    TBC #311 Oakland Athletics,2.12,https://www.ebay.com/itm/256044944754?epid=6055892465&hash=item3b9d77cd72:g:rwQAAOSwai9kOtGP&amdata=enc%3AAQAIAAAA4DD3x9JSLeomUqCyT8h98rn6XwZYrT6KxzwLhzQhonBuDJhW0vdvPUxDdy5FLAahxGxYGWYGBixcf7BFbVAhici7iT1imZNR9wnVn2m%2Fs38%2By65YEFFIZDONcFWPEQs0u6%2BAr%2Be7LuL4jzcjV3IwyOtpC77R8CwDmTjoljzE5hdrZT5KFGtg4bQLgoy00%2B3ZJrBrwbfnoSD9iBX%2FayUf1tX6%2BFJkV3dmIj3Oxr%2B%2BF77pvHY0hsyy98RyQq9Es1MMYyZdx%2BAPEMkJbOzuJSlYwvvdHCVJPaxuwt6YX9TpgIwR%7Ctkp%3ABk9SR9bdz_rOYg,"Sold  Sep 8, 2023",NA
2023 Topps Silver Pack 1988 Mojo Chrome Refractor 35th PYC Pick Insert Card Lot,0.99 to 20.21,https://www.ebay.com/itm/334756803327?hash=item4df10f72ff:g:GwwAAOSws0xkVDi-&amdata=enc%3AAQAIAAAAwIgua9HrEI32uem9bW4KeAT1c8HlJwfg6HfxCqNZJYJ2vOaRp0C9k7LqFq6AGObFXc8Gq3abzUtxgQbd3YfB8CmTDeNWx3%2BW7oULKfGLd8dcMnj6XIpIj0mhZZnJv7LaPdDVn0Edt601TjJSeOCktZM9Xa4CciRUcRb07ajRrSsHVAF4%2FKNy3NVX6Z7oKD1MBPti2c%2FA8FxXnk7%2Fi%2BIKJPFKlf0qLhAOwjo2Kela9gjr%2BbK5ELUcELQ5c1T5yBaGlQ%3D%3D%7Ctkp%3ABk9SR9bdz_rOYg,"Sold  Sep 8, 2023",NA
One 1983 Topps Baseball Cello Pack + One 1983 Topps Rickey Henderson #180 Card,45.99,https://www.ebay.com/itm/354992767858?hash=item52a737c372:g:H-kAAOSwAj1k4~yI&amdata=enc%3AAQAIAAAA4PkkRMLf%2FTb4gGoyMkyslVkJa1S8dTX1736BBiihCT8B5nxhH7CvYGDySGVd20CkkeUO4fMvV0il34Zg1o7j7GLnWypU%2FF3k0Gjqhp3ZxGimz7Ypse05IGpiIHiHtXFT6zjTJiRUv49TGn3mIldXl7LBQIMMxoImTJGIgntyghiZx2YP8q7WcthjM%2FIk4a16qGAXdPKuQ2nnAlHRDAeOtR2tQwBbqrk8DK4UP5lE%2BPJQXbH131g9Nqynu2ONo0xbzcbLZMnbHz1zCCchV3gTqrnIxU%2BdhdHH78FqC1C91ufm%7Ctkp%3ABk9SR9bdz_rOYg,"Sold  Sep 8, 2023",NA
2002 Topps Traded and Rookies SPs BB (#1-110) You Pick Complete Your Set (A06),6.99 to 45.99,https://www.ebay.com/itm/234409378474?hash=item3693e342aa:g:uj8AAOSw8Ndh~98K&amdata=enc%3AAQAIAAAAwEZYJrwWmgO%2FgMsnIutFOmsVF3J%2F5b9tSqzAAgO1cX9GWg2GO50vORkjSciJqQe%2B3KiwxGOFLPXnv4uI17gBY6P8mFPFl7QueUg%2FgmDojelszFYHzBGAPELCgw3U1yMmc9q9QtOcrRjPD%2FPs3%2BIwGBmWFxFTgo%2BkeEw0WU4GcfBM7LqlJKDN4kn%2FLsuA902osO4l1BsOMOqifPt6wiw%2FRaxq%2BjtejRC0%2FIeMj0guVAnugOiGm31cGwxUgAap2YWWDg%3D%3D%7Ctkp%3ABk9SR9bdz_rOYg,"Sold  Sep 8, 2023",NA
1991 Topps Glossy All-Stars Baseball Card Pick,0.99 to 3.00,https://www.ebay.com/itm/325456324565?hash=item4bc6b567d5:g:AAgAAOSwf9NjkzN1&amdata=enc%3AAQAIAAAA4PaH5aLB%2F4ocJUb8xNrECTOnvss%2BlK21Eq9n2sEpguNZ07JfYLqHrGxjrTS6skwLnliye2N7jD0H1nS6JFxFntXOfd6LOEgPL3V4OJlf6%2FXifX7PhiJRwf5FDHxcqqY5lxxTTvl4Gg%2F6Rp9Qtq1qekICZkna75o24tQDV9Jm1sYhPf9PZyGrLgfC439H8bxZQ%2FPBGzOJOTyvrJ7p5IdKDR7XDhM%2FF8%2B9Mmgz4rM6uEHiIcSUIibXijG%2FgDmK%2BgbBUf0OIV8HudlzGQ4bm1YeIkztjUBsQ0sC%2FrHlHhmfDiHY%7Ctkp%3ABk9SR9bdz_rOYg,"Sold  Sep 8, 2023",NA
New Listing1989 TOPPS TRADED #48T RICKEY HENDERSON HOF LOT OF 35 MINT,14.95,https://www.ebay.com/itm/285465049255?hash=item42770af8a7:g:ju0AAOSwZmZk8MPf&amdata=enc%3AAQAIAAAAwIff4qnH%2Fu65Ved1X%2FOEaG%2FuqfWH039%2BrYP5PVsKdWg6OFqOvvWjHabVjpAUogRMhvdZHgTH9u%2FiyVqNFLO0mHCkaZdNtwzmXJGXTB8xeZmYTdnTZhDf5ffipsybLDi%2BvLtEZsu8dY9l%2BuGAkdnxH5ouUho4pqvW2Zy%2BtCDmYwomQl0lNzpvFznSuddPKQD9fIikuhq12%2F1xjweg01HTbkaRFsRmcCz4mBXgsfHihaWXm2%2FcymAKarmeOBKrB6W4Kw%3D%3D%7Ctkp%3ABk9SR9bdz_rOYg,"Sold  Sep 8, 2023",NA
